No,ID_SERVICE,ID_TT43,Name_Method,Class,Group
203,01.0085.0277,1.85,Vận động trị liệu hô hấp,Y học dân tộc và Phục hồi chức năng,Exclude
204,01.0086.0898,1.86,Khí dung thuốc cấp cứu (một lần),Tai Mũi Họng,Exclude
205,01.0087.0898,1.87,Khí dung thuốc qua thở máy (một lần),Tai Mũi Họng,Exclude
206,01.0008.0100,1.8,Đặt catheter tĩnh mạch trung tâm nhiều nòng,Các thủ thuật và dịch vụ Nội soi,Exclude
207,01.0089.0206,1.89,Đặt canuyn mở khí quản 02 nòng,Các thủ thuật và dịch vụ Nội soi,Exclude
208,01.0090.0883,1.90,Đặt stent khí phế quản,Tai Mũi Họng,Exclude
209,01.0091.0071,1.91,Chọc hút dịch khí phế quản qua màng nhẫn giáp,Các thủ thuật và dịch vụ Nội soi,Exclude
210,01.0092.0001,1.92,Siêu âm màng phổi cấp cứu,Siêu âm,Exclude
211,01.0093.0079,1.93,Chọc hút dịch – khí màng phổi bằng kim hay catheter,Các thủ thuật và dịch vụ Nội soi,Exclude
212,01.0094.0111,1.94,Dẫn lưu khí màng phổi áp lực thấp ≤ 8 giờ,Các thủ thuật và dịch vụ Nội soi,Exclude
213,01.0095.0094,1.95,Mở màng phổi cấp cứu,Các thủ thuật và dịch vụ Nội soi,Exclude
214,01.0096.0094,1.96,Mở màng phổi tối thiểu bằng troca,Các thủ thuật và dịch vụ Nội soi,Exclude
215,01.0097.0111,1.97,Dẫn lưu màng phổi liên tục ≤ 8 giờ,Các thủ thuật và dịch vụ Nội soi,Exclude
216,02.0585.0312,2.585,Test lẩy da (Prick test) đặc hiệu với các dị nguyên hô hấp,Nội khoa,Exclude
217,02.0586.0312,2.586,Test lẩy da (Prick test) đặc hiệu với các dị nguyên thức ăn,Nội khoa,Exclude
218,02.0587.0312,2.587,Test lẩy da (Prick test) đặc hiệu với các dị nguyên sữa,Nội khoa,Exclude
219,02.0588.0313,2.588,Test lẩy da (Prick test) đặc hiệu với các loại thuốc (Đối với 6 loại thuốc),Nội khoa,Exclude
220,02.0589.0313,2.589,"Test lẩy da (Prick test) đặc hiệu với Vacxin, huyết thanh",Nội khoa,Exclude
221,02.0590.0315,2.590,Test nội bì nhanh đặc hiệu với thuốc,Nội khoa,Exclude
222,02.0591.0315,2.591,"Test nội bì nhanh đặc hiệu với Vacxin, huyết thanh",Nội khoa,Exclude
223,02.0592.0314,2.592,Test nội bì chậm đặc hiệu với thuốc,Nội khoa,Exclude
224,02.0593.0314,2.593,"Test nội bì chậm đặc hiệu với Vacxin, huyết thanh",Nội khoa,Exclude
225,02.0594.0307,2.594,Test áp bì (Patch test) đặc hiệu với thuốc (Đối với 6 loại thuốc),Nội khoa,Exclude
226,02.0595.0307,2.595,Test áp bì (Patch test) đặc hiệu với mỹ phẩm,Nội khoa,Exclude
227,02.0596.0305,2.596,Phản ứng phân hủy Mastocyte (Đối với 6 loại dị nguyên),Nội khoa,Exclude
228,02.0597.0306,2.597,Phản ứng tiêu bạch cầu đặc hiệu,Nội khoa,Exclude
229,02.0598.0303,2.598,Điều trị liệu pháp miễn dịch đặc hiệu đường dưới lưỡi với dị nguyên (Giai đoạn ban đầu - thời gian điều trị trung bình 15 ngày),Nội khoa,Exclude
230,02.0599.0304,2.599,Điều trị liệu pháp miễn dịch đặc hiệu đường dưới lưỡi với dị nguyên (Giai đoạn duy trì - Thời gian điều trị trung bình 3 tháng),Nội khoa,Exclude
231,02.0600.0301,2.600,Giảm mẫn cảm nhanh với thuốc 72 giờ,Nội khoa,Exclude
232,02.0601.0302,2.601,Giảm mẫn cảm với thuốc đường tĩnh mạch,Nội khoa,Exclude
233,02.0602.0302,2.602,Giảm mẫn cảm với thuốc đường uống,Nội khoa,Exclude
234,02.0603.0302,2.603,Giảm mẫn cảm với sữa,Nội khoa,Exclude
235,02.0604.0302,2.604,Giảm mẫn cảm với thức ăn,Nội khoa,Exclude
236,02.0605.0311,2.605,Test kích thích với thuốc đường tĩnh mạch,Nội khoa,Exclude
237,02.0606.0311,2.606,Test kích thích với thuốc đường uống,Nội khoa,Exclude
238,02.0607.0311,2.607,Test kích thích với sữa,Nội khoa,Exclude
239,02.0608.0311,2.608,Test kích thích với thức ăn,Nội khoa,Exclude
240,02.0609.0309,2.609,Test huyết thanh tự thân,Nội khoa,Exclude
241,02.0610.0308,2.610,Test hồi phục phế quản.,Nội khoa,Exclude
242,02.0611.0310,2.611,Test kích thích phế quản không đặc hiệu với Methacholine,Nội khoa,Exclude
243,02.0612.1794,2.612,Đo FeNO,Thăm dò chức năng,Exclude
244,02.0613.1796,2.613,"Đo phế dung kế - Spirometry (FVC, SVC, TLC)",Thăm dò chức năng,Exclude
245,02.0614.1796,2.614,Đo dung tích sống gắng sức - FVC,Thăm dò chức năng,Exclude
246,02.0616.1796,2.616,Đo thông khí tự nguyện tối đa - MVV,Thăm dò chức năng,Exclude
247,02.0617.1796,2.617,Đo áp suất tối đa hít vào/thở ra - MIP / MEP,Thăm dò chức năng,Exclude
248,02.0618.1795,2.618,Đo khuếch tán phổi - Diffusion Capacity,Thăm dò chức năng,Exclude
249,02.0619.1789,2.619,Đo các thể tích phổi - Lung Volumes,Thăm dò chức năng,Exclude
250,02.0620.1787,2.620,Đo biến đổi thể tích toàn thân - Body Plethysmography,Thăm dò chức năng,Exclude
251,02.0621.1531,2.621,Khí máu - điện giải trên máy I-STAT-1 - ABBOTT,Hóa sinh,Exclude
252,02.0622.1364,2.622,Tìm tế bào Hargraves,Huyết học,Exclude
253,02.0002.0071,2.2,Bơm rửa khoang màng phổi,Các thủ thuật và dịch vụ Nội soi,Exclude
254,02.0003.0073,2.3,Bơm streptokinase vào khoang màng phổi,Các thủ thuật và dịch vụ Nội soi,Exclude
255,02.0005.0081,2.5,Chọc dò trung thất dưới hướng dẫn của siêu âm,Các thủ thuật và dịch vụ Nội soi,Exclude
256,02.0006.0088,2.6,Chọc dò trung thất dưới hướng dẫn của chụp cắt lớp vi tính,Các thủ thuật và dịch vụ Nội soi,Exclude
257,02.0008.0078,2.8,Chọc tháo dịch màng phổi dưới hướng dẫn của siêu âm,Các thủ thuật và dịch vụ Nội soi,Exclude
258,02.0009.0077,2.9,Chọc dò dịch màng phổi,Các thủ thuật và dịch vụ Nội soi,Exclude
259,02.0011.0079,2.11,Chọc hút khí màng phổi,Các thủ thuật và dịch vụ Nội soi,Exclude
260,02.0012.0095,2.12,"Dẫn lưu màng phổi, ổ áp xe phổi dưới hướng dẫn của siêu âm",Các thủ thuật và dịch vụ Nội soi,Exclude
261,02.0013.0096,2.13,"Dẫn lưu màng phổi, ổ áp xe phổi dưới hướng dẫn của chụp cắt lớp vi tính",Các thủ thuật và dịch vụ Nội soi,Exclude
262,02.0015.0071,2.15,Đặt catheter qua màng nhẫn giáp lấy bệnh phẩm,Các thủ thuật và dịch vụ Nội soi,Exclude
263,02.0017.1888,2.17,Đặt nội khí quản 2 nòng,Các thủ thuật và dịch vụ Nội soi,Exclude
264,02.0018.1116,2.18,Điều trị bằng oxy cao áp,Bỏng,Exclude
265,02.0020.1816,2.20,Đo đa ký hô hấp,Thăm dò chức năng,Exclude
266,02.0023.1792,2.23,Đo đa ký giấc ngủ,Thăm dò chức năng,Exclude
267,02.0024.1791,2.24,Đo chức năng hô hấp,Thăm dò chức năng,Exclude
268,02.0025.0109,2.25,Gây dính màng phổi bằng thuốc/ hóa chất qua ống dẫn lưu màng phổi,Các thủ thuật và dịch vụ Nội soi,Exclude
269,02.0026.0111,2.26,Hút dẫn lưu khoang màng phổi bằng máy hút áp lực âm liên tục,Các thủ thuật và dịch vụ Nội soi,Exclude
270,02.0027.0129,2.27,Kỹ thuật đặt van một chiều nội phế quản,Các thủ thuật và dịch vụ Nội soi,Exclude
271,02.0032.0898,2.32,Khí dung thuốc giãn phế quản,Tai Mũi Họng,Exclude
272,02.0034.0061,2.34,"Nong khí quản, phế quản bằng nội soi ống cứng","Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
273,02.0036.0127,2.36,Nội soi phế quản dưới gây mê,Các thủ thuật và dịch vụ Nội soi,Exclude
274,02.0036.0128,2.36,Nội soi phế quản dưới gây mê,Các thủ thuật và dịch vụ Nội soi,Exclude
275,02.0036.0129,2.36,Nội soi phế quản dưới gây mê,Các thủ thuật và dịch vụ Nội soi,Exclude
276,02.0038.0125,2.38,"Nội soi màng phổi, sinh thiết màng phổi",Các thủ thuật và dịch vụ Nội soi,Exclude
277,02.0039.0124,2.39,"Nội soi màng phổi, gây dính bằng thuốc/ hóa chất",Các thủ thuật và dịch vụ Nội soi,Exclude
278,02.0040.0131,2.40,Nội soi phế quản sinh thiết xuyên vách phế quản,Các thủ thuật và dịch vụ Nội soi,Exclude
279,02.0041.0133,2.41,"Nội soi phế quản ống mềm: cắt đốt u, sẹo nội phế quản bằng điện đông cao tần",Các thủ thuật và dịch vụ Nội soi,Exclude
280,02.0042.0883,2.42,"Nội soi phế quản - đặt stent khí, phế quản",Tai Mũi Họng,Exclude
281,02.0042.0131,2.42,"Nội soi phế quản - đặt stent khí, phế quản",Các thủ thuật và dịch vụ Nội soi,Exclude
282,02.0043.0131,2.43,Nội soi phế quản ống mềm sinh thiết niêm mạc phế quản,Các thủ thuật và dịch vụ Nội soi,Exclude
283,02.0043.0127,2.43,Nội soi phế quản ống mềm sinh thiết niêm mạc phế quản,Các thủ thuật và dịch vụ Nội soi,Exclude
284,02.0044.0883,2.44,"Nội soi phế quản ống cứng cắt u trong lòng khí, phế quản bằng điện đông cao tần",Tai Mũi Họng,Exclude
285,02.0045.0130,2.45,Nội soi phế quản ống mềm,Các thủ thuật và dịch vụ Nội soi,Exclude
286,02.0045.0131,2.45,Nội soi phế quản ống mềm,Các thủ thuật và dịch vụ Nội soi,Exclude
287,02.0045.0132,2.45,Nội soi phế quản ống mềm,Các thủ thuật và dịch vụ Nội soi,Exclude
288,02.0045.0187,2.45,Nội soi phế quản ống mềm,Các thủ thuật và dịch vụ Nội soi,Exclude
289,02.0046.0132,2.46,Nội soi phế quản ống cứng,Các thủ thuật và dịch vụ Nội soi,Exclude
290,02.0046.0129,2.46,Nội soi phế quản ống cứng,Các thủ thuật và dịch vụ Nội soi,Exclude
291,02.0048.0131,2.48,Nội soi phế quản chải phế quản chẩn đoán,Các thủ thuật và dịch vụ Nội soi,Exclude
292,02.0048.0127,2.48,Nội soi phế quản chải phế quản chẩn đoán,Các thủ thuật và dịch vụ Nội soi,Exclude
293,02.0049.0130,2.49,Nội soi rửa phế quản phế nang chọn lọc,Các thủ thuật và dịch vụ Nội soi,Exclude
294,02.0049.0128,2.49,Nội soi rửa phế quản phế nang chọn lọc,Các thủ thuật và dịch vụ Nội soi,Exclude
295,02.0050.0132,2.50,"Nội soi phế quản lấy dị vật (ống cứng, ống mềm)",Các thủ thuật và dịch vụ Nội soi,Exclude
296,02.0050.0129,2.50,"Nội soi phế quản lấy dị vật (ống cứng, ống mềm)",Các thủ thuật và dịch vụ Nội soi,Exclude
297,02.0051.0118,2.51,Nội soi phế quản qua ống nội khí quản,Các thủ thuật và dịch vụ Nội soi,Exclude
298,02.0054.0118,2.54,Nội soi phế quản ống mềm ở người bệnh có thở máy,Các thủ thuật và dịch vụ Nội soi,Exclude
299,02.0058.0122,2.58,Nghiệm pháp hồi phục phế quản với thuốc giãn phế quản,Các thủ thuật và dịch vụ Nội soi,Exclude
300,02.0061.0164,2.61,"Rút ống dẫn lưu màng phổi, ống dẫn lưu ổ áp xe",Các thủ thuật và dịch vụ Nội soi,Exclude
301,02.0062.0161,2.62,Rửa phổi toàn bộ,Các thủ thuật và dịch vụ Nội soi,Exclude
302,02.0063.0001,2.63,Siêu âm màng phổi cấp cứu,Siêu âm,Exclude
303,02.0064.0175,2.64,Sinh thiết màng phổi mù,Các thủ thuật và dịch vụ Nội soi,Exclude
304,02.0065.0169,2.65,Sinh thiết u phổi dưới hướng dẫn của siêu âm,Các thủ thuật và dịch vụ Nội soi,Exclude
305,02.0066.0171,2.66,Sinh thiết u phổi dưới hướng dẫn của chụp cắt lớp vi tính,Các thủ thuật và dịch vụ Nội soi,Exclude
306,02.0067.0206,2.67,Thay canuyn mở khí quản,Các thủ thuật và dịch vụ Nội soi,Exclude
307,02.0068.0277,2.68,Vận động trị liệu hô hấp,Y học dân tộc và Phục hồi chức năng,Exclude
308,02.0069.0054,2.69,Bít lỗ thông liên nhĩ/liên thất/ống động mạch,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
309,02.0070.0054,2.70,Bít tiểu nhĩ trái bằng dụng cụ nhằm ngăn ngừa biến cố tắc mạch ở bệnh nhân rung nhĩ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
310,02.0071.0391,2.71,Cấy máy tạo nhịp vĩnh viễn điều trị các rối loạn nhịp chậm,Ngoại khoa,Exclude
311,02.0072.0391,2.72,Cấy máy tạo nhịp vĩnh viễn điều trị tái đồng bộ tim (CRT),Ngoại khoa,Exclude
312,02.0073.0391,2.73,Cấy máy phá rung tự động (ICD),Ngoại khoa,Exclude
313,02.0074.0081,2.74,Chọc dò và dẫn lưu màng ngoài tim,Các thủ thuật và dịch vụ Nội soi,Exclude
314,02.0075.0081,2.75,Chọc dò màng ngoài tim,Các thủ thuật và dịch vụ Nội soi,Exclude
315,02.0076.0081,2.76,Dẫn lưu màng ngoài tim,Các thủ thuật và dịch vụ Nội soi,Exclude
316,02.0077.0391,2.77,Đặt máy tạo nhịp tạm thời với điện cực trong buồng tim,Ngoại khoa,Exclude
317,02.0078.0054,2.78,Đặt filter lọc máu tĩnh mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
318,02.0079.0054,2.79,Đặt dù lọc máu động mạch trong can thiệp nội mạch máu,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
319,02.0080.0054,2.80,Đặt stent ống động mạch,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
320,02.0081.0054,2.81,Đặt bóng đối xung động mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
321,02.0082.0055,2.82,Đặt stent phình động mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
322,02.0083.0055,2.83,Đặt stent hẹp động mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
323,02.0084.0054,2.84,Đặt coil bít ống động mạch,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
324,02.0085.1778,2.85,Điện tim thường,Thăm dò chức năng,Exclude
325,02.0086.0106,2.86,Điều trị rối loạn nhịp tim bằng sóng tần số radio,Các thủ thuật và dịch vụ Nội soi,Exclude
326,02.0087.0106,2.87,Điều trị rung nhĩ bằng năng lượng sóng tần số radio sử dụng hệ thống lập bản đồ ba chiều giải phẫu - điện học các buồng tim,Các thủ thuật và dịch vụ Nội soi,Exclude
327,02.0088.0107,2.88,Điều trị suy tĩnh mạch bằng Laser nội mạch,Các thủ thuật và dịch vụ Nội soi,Exclude
328,02.0089.0108,2.89,Điều trị suy tĩnh mạch bằng năng lượng sóng tần số radio,Các thủ thuật và dịch vụ Nội soi,Exclude
329,02.0090.0054,2.90,Điều trị bằng tế bào gốc ở bệnh nhân sau nhồi máu cơ tim cấp,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
330,02.0092.0054,2.92,"Đóng các lỗ rò động mạch, tĩnh mạch","Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
331,02.0093.0319,2.93,"Gây xơ tĩnh mạch điều trị suy, giãn tĩnh mạch mãn tính",Nội khoa,Exclude
332,02.0094.0321,2.94,Ghi điện tim qua chuyển đạo thực quản,Nội khoa,Exclude
333,02.0095.1798,2.95,Holter điện tâm đồ,Thăm dò chức năng,Exclude
334,02.0096.1798,2.96,Holter huyết áp,Thăm dò chức năng,Exclude
335,02.0098.0391,2.98,Kích thích tim vượt tần số điều trị loạn nhịp,Ngoại khoa,Exclude
336,02.0099.0054,2.99,Khoan các tổn thương vôi hóa ở động mạch,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
337,02.0100.0069,2.100,Lập trình máy tạo nhịp tim,Một số kỹ thuật chẩn đoán hình ảnh khác,Exclude
338,02.0101.0054,2.101,Nong và đặt stent động mạch vành,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
339,02.0102.0054,2.102,Nong và đặt stent các động mạch khác,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
340,02.0103.0054,2.103,Nong hẹp van 2 lá bằng bóng 1noue,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
341,02.0104.0054,2.104,Nong van động mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
342,02.0105.0054,2.105,Nong hẹp eo động mạch chủ,"Chụp cắt lớp vi tính, chụp mạch, cộng hưởng từ",Exclude
